species	locus	protein	group	proper_codons	multivariant_codons	multidegenerate_codons	valid_codons	0_all	0_invariant	0_hetA	0_hetB	0_hetAB	0_fixed	0_pi_OV_231	0_pi_OV_353	0_pi_between	0_pi_total	4_all	4_invariant	4_hetA	4_hetB	4_hetAB	4_fixed	4_pi_OV_231	4_pi_OV_353	4_pi_between	4_pi_total
ochlodes_venatus	TRINITY_DN27378_c0_g1(+)	venatus.TRINITY_DN27378_c0_g1	NA	506	0	1	505	951	951	0	0	0	0	0.0	0.0	0.0	0.0	240	234	2	0	0	4	0.00833333	0.0	0.02083333	0.01527777
ochlodes_venatus	TRINITY_DN27380_c0_g2(+)	venatus.TRINITY_DN27380_c0_g2	NA	340	0	0	340	635	633	1	1	0	0	0.0015748	0.0015748	0.0015748	0.0015748	175	167	0	6	2	0	0.01142857	0.04571429	0.02285714	0.0247619
ochlodes_venatus	TRINITY_DN27381_c0_g1(+)	venatus.TRINITY_DN27381_c0_g1	OG0004408	923	0	0	923	1763	1763	0	0	0	0	0.0	0.0	0.0	0.0	375	367	1	5	1	1	0.00533333	0.016	0.012	0.01155556
ochlodes_venatus	TRINITY_DN27382_c1_g1(+)	venatus.TRINITY_DN27382_c1_g1	OG0002331	1300	0	0	1300	2457	2456	0	0	1	0	0.000407	0.000407	0.0002035	0.00027133	515	497	1	15	0	2	0.00194175	0.02912621	0.01941748	0.01812298
ochlodes_venatus	TRINITY_DN27383_c3_g1(-)	venatus.TRINITY_DN27383_c3_g1	NA	41	1	0	40	64	59	1	2	2	0	0.046875	0.0625	0.0390625	0.04427083	10	10	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN27383_c4_g1(+)	venatus.TRINITY_DN27383_c4_g1	NA	312	0	1	311	569	568	0	1	0	0	0.0	0.00175747	0.00087873	0.00087873	132	124	4	2	1	1	0.03787879	0.02272727	0.03409091	0.03282828
ochlodes_venatus	TRINITY_DN27383_c4_g2(+)	venatus.TRINITY_DN27383_c4_g2	NA	50	0	0	50	95	95	0	0	0	0	0.0	0.0	0.0	0.0	15	15	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN27384_c0_g1(+)	venatus.TRINITY_DN27384_c0_g1	NA	53	0	0	53	88	88	0	0	0	0	0.0	0.0	0.0	0.0	31	28	1	2	0	0	0.03225806	0.06451613	0.0483871	0.0483871
ochlodes_venatus	TRINITY_DN27384_c1_g3(-)	venatus.TRINITY_DN27384_c1_g3	NA	13	0	0	13	24	23	0	0	1	0	0.04166667	0.04166667	0.02083333	0.02777778	0	0	0	0	0	0	NA	NA	NA	NA
ochlodes_venatus	TRINITY_DN27385_c0_g1(+)	venatus.TRINITY_DN27385_c0_g1	NA	560	0	0	560	1031	1029	0	2	0	0	0.0	0.00193986	0.00096993	0.00096993	252	245	3	3	0	1	0.01190476	0.01190476	0.01587302	0.01455027
ochlodes_venatus	TRINITY_DN27385_c0_g2(+)	venatus.TRINITY_DN27385_c0_g2	OG0002506	350	0	0	350	661	661	0	0	0	0	0.0	0.0	0.0	0.0	175	168	3	4	0	0	0.01714286	0.02285714	0.02	0.02
ochlodes_venatus	TRINITY_DN27386_c2_g1(+)	venatus.TRINITY_DN27386_c2_g1	NA	709	0	0	709	1323	1321	2	0	0	0	0.00151172	0.0	0.00075586	0.00075586	268	262	6	0	0	0	0.02238806	0.0	0.01119403	0.01119403
ochlodes_venatus	TRINITY_DN27389_c1_g1(-)	venatus.TRINITY_DN27389_c1_g1	NA	53	0	0	53	100	100	0	0	0	0	0.0	0.0	0.0	0.0	9	9	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN27390_c0_g1(+)	venatus.TRINITY_DN27390_c0_g1	NA	255	0	0	255	471	471	0	0	0	0	0.0	0.0	0.0	0.0	130	125	3	2	0	0	0.02307692	0.01538462	0.01923077	0.01923077
ochlodes_venatus	TRINITY_DN27391_c0_g1(+)	venatus.TRINITY_DN27391_c0_g1	NA	273	0	0	273	532	530	1	0	1	0	0.0037594	0.0018797	0.0018797	0.00219298	127	123	2	1	1	0	0.02362205	0.01574803	0.01574803	0.01706037
ochlodes_venatus	TRINITY_DN27391_c0_g2(+)	venatus.TRINITY_DN27391_c0_g2	NA	330	0	0	330	617	614	1	2	0	0	0.00162075	0.00324149	0.00243112	0.00243112	115	108	2	2	0	3	0.0173913	0.0173913	0.04347826	0.03478261
ochlodes_venatus	TRINITY_DN27392_c3_g1(+)	venatus.TRINITY_DN27392_c3_g1	NA	48	0	1	47	88	86	1	1	0	0	0.01136364	0.01136364	0.01136364	0.01136364	12	11	1	0	0	0	0.08333333	0.0	0.04166667	0.04166667
ochlodes_venatus	TRINITY_DN27393_c3_g1(-)	venatus.TRINITY_DN27393_c3_g1	NA	8	0	0	8	13	11	2	0	0	0	0.15384615	0.0	0.07692308	0.07692308	2	2	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN27394_c0_g1(+)	venatus.TRINITY_DN27394_c0_g1	NA	6	0	0	6	11	11	0	0	0	0	0.0	0.0	0.0	0.0	3	3	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN27394_c1_g1(+)	venatus.TRINITY_DN27394_c1_g1	NA	37	0	0	37	67	64	1	1	1	0	0.02985075	0.02985075	0.02238806	0.02487562	10	10	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN27394_c1_g2(+)	venatus.TRINITY_DN27394_c1_g2	NA	523	0	0	523	979	978	0	0	1	0	0.00102145	0.00102145	0.00051073	0.00068097	225	215	0	0	10	0	0.04444444	0.04444444	0.02222222	0.02962963
ochlodes_venatus	TRINITY_DN27395_c0_g1(+)	venatus.TRINITY_DN27395_c0_g1	NA	577	0	0	577	1070	1064	2	2	0	2	0.00186916	0.00186916	0.00373832	0.00311527	265	251	3	3	1	7	0.01509434	0.01509434	0.03962264	0.03144654
ochlodes_venatus	TRINITY_DN27397_c1_g2(+)	venatus.TRINITY_DN27397_c1_g2	NA	291	0	0	291	526	526	0	0	0	0	0.0	0.0	0.0	0.0	175	166	4	4	1	0	0.02857143	0.02857143	0.02571429	0.02666667
ochlodes_venatus	TRINITY_DN27399_c2_g1(+)	venatus.TRINITY_DN27399_c2_g1	NA	315	0	0	315	560	560	0	0	0	0	0.0	0.0	0.0	0.0	177	166	5	5	1	0	0.03389831	0.03389831	0.03107345	0.03201507
ochlodes_venatus	TRINITY_DN27402_c0_g1(+)	venatus.TRINITY_DN27402_c0_g1	NA	194	0	0	194	352	350	0	1	1	0	0.00284091	0.00568182	0.00284091	0.00331439	116	109	5	1	1	0	0.05172414	0.01724138	0.03017241	0.03160919
ochlodes_venatus	TRINITY_DN27402_c1_g2(+)	venatus.TRINITY_DN27402_c1_g2	NA	692	2	0	690	1287	1275	6	3	2	1	0.00621601	0.003885	0.00505051	0.00505051	280	274	4	2	0	0	0.01428571	0.00714286	0.01071429	0.01071429
ochlodes_venatus	TRINITY_DN27403_c0_g4(+)	venatus.TRINITY_DN27403_c0_g4	NA	636	1	1	634	1163	1156	7	0	0	0	0.00601892	0.0	0.00300946	0.00300946	265	254	8	2	1	0	0.03396226	0.01132075	0.02075472	0.02138365
ochlodes_venatus	TRINITY_DN27404_c1_g3(+)	venatus.TRINITY_DN27404_c1_g3	NA	123	0	0	123	238	237	1	0	0	0	0.00420168	0.0	0.00210084	0.00210084	59	58	0	0	0	1	0.0	0.0	0.01694915	0.01129943
ochlodes_venatus	TRINITY_DN27404_c1_g4(+)	venatus.TRINITY_DN27404_c1_g4	NA	193	0	0	193	352	351	1	0	0	0	0.00284091	0.0	0.00142045	0.00142045	84	80	1	2	0	1	0.01190476	0.02380952	0.0297619	0.02579365
ochlodes_venatus	TRINITY_DN27405_c0_g1(+)	venatus.TRINITY_DN27405_c0_g1	NA	101	0	0	101	179	177	1	1	0	0	0.00558659	0.00558659	0.00558659	0.00558659	37	35	2	0	0	0	0.05405405	0.0	0.02702703	0.02702703
ochlodes_venatus	TRINITY_DN27407_c0_g1(+)	venatus.TRINITY_DN27407_c0_g1	NA	1085	0	1	1084	2052	2050	1	1	0	0	0.00048733	0.00048733	0.00048733	0.00048733	429	416	2	10	1	0	0.00699301	0.02564103	0.01515152	0.01554002
ochlodes_venatus	TRINITY_DN27408_c0_g1(+)	venatus.TRINITY_DN27408_c0_g1	NA	430	0	0	430	806	806	0	0	0	0	0.0	0.0	0.0	0.0	215	210	4	1	0	0	0.01860465	0.00465116	0.01162791	0.01162791
ochlodes_venatus	TRINITY_DN27409_c0_g2(+)	venatus.TRINITY_DN27409_c0_g2	NA	618	1	2	615	1150	1134	7	6	2	1	0.00782609	0.00695652	0.0073913	0.0073913	238	231	1	1	4	1	0.0210084	0.0210084	0.01680672	0.01820728
ochlodes_venatus	TRINITY_DN27410_c4_g1(+)	venatus.TRINITY_DN27410_c4_g1	NA	509	0	0	509	970	968	1	1	0	0	0.00103093	0.00103093	0.00103093	0.00103093	214	214	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN27412_c0_g2(+)	venatus.TRINITY_DN27412_c0_g2	NA	633	0	0	633	1199	1196	0	1	2	0	0.00166806	0.00250209	0.00125104	0.00152905	325	315	5	3	2	0	0.02153846	0.01538462	0.01538462	0.01641026
ochlodes_venatus	TRINITY_DN27413_c6_g1(+)	venatus.TRINITY_DN27413_c6_g1	NA	363	0	2	361	682	680	0	2	0	0	0.0	0.00293255	0.00146628	0.00146628	115	113	0	2	0	0	0.0	0.0173913	0.00869565	0.00869565
ochlodes_venatus	TRINITY_DN27414_c0_g1(+)	venatus.TRINITY_DN27414_c0_g1	NA	691	0	0	691	1264	1257	3	3	1	0	0.00316456	0.00316456	0.00276899	0.00290085	317	298	10	6	2	1	0.03785489	0.02523659	0.03154574	0.03154574
ochlodes_venatus	TRINITY_DN27415_c1_g1(+)	venatus.TRINITY_DN27415_c1_g1	NA	379	0	2	377	678	670	3	1	1	3	0.00589971	0.00294985	0.00811209	0.00688299	203	196	1	5	1	0	0.00985222	0.02955665	0.01724138	0.0180624
ochlodes_venatus	TRINITY_DN27416_c5_g2(+)	venatus.TRINITY_DN27416_c5_g2	NA	298	0	1	297	552	552	0	0	0	0	0.0	0.0	0.0	0.0	142	141	1	0	0	0	0.00704225	0.0	0.00352113	0.00352113
ochlodes_venatus	TRINITY_DN27417_c0_g2(+)	venatus.TRINITY_DN27417_c0_g2	NA	117	0	0	117	214	213	0	1	0	0	0.0	0.0046729	0.00233645	0.00233645	60	58	0	2	0	0	0.0	0.03333333	0.01666667	0.01666667
ochlodes_venatus	TRINITY_DN27418_c1_g1(+)	venatus.TRINITY_DN27418_c1_g1	NA	153	0	0	153	301	301	0	0	0	0	0.0	0.0	0.0	0.0	70	69	1	0	0	0	0.01428571	0.0	0.00714286	0.00714286
ochlodes_venatus	TRINITY_DN27419_c0_g1(+)	venatus.TRINITY_DN27419_c0_g1	NA	270	0	0	270	520	520	0	0	0	0	0.0	0.0	0.0	0.0	130	128	1	0	0	1	0.00769231	0.0	0.01153846	0.00897436
ochlodes_venatus	TRINITY_DN27420_c3_g2(-)	venatus.TRINITY_DN27420_c3_g2	NA	83	0	3	80	135	128	1	1	5	0	0.04444444	0.04444444	0.02592593	0.03209877	33	31	0	0	2	0	0.06060606	0.06060606	0.03030303	0.04040404
ochlodes_venatus	TRINITY_DN27420_c4_g1(+)	venatus.TRINITY_DN27420_c4_g1	NA	219	0	0	219	392	391	0	1	0	0	0.0	0.00255102	0.00127551	0.00127551	84	80	1	1	2	0	0.03571429	0.03571429	0.02380952	0.02777778
ochlodes_venatus	TRINITY_DN27421_c5_g1(+)	venatus.TRINITY_DN27421_c5_g1	NA	342	0	0	342	646	646	0	0	0	0	0.0	0.0	0.0	0.0	163	157	0	6	0	0	0.0	0.03680982	0.01840491	0.01840491
ochlodes_venatus	TRINITY_DN27422_c1_g3(+)	venatus.TRINITY_DN27422_c1_g3	NA	254	0	0	254	474	470	3	0	0	1	0.00632911	0.0	0.00527426	0.00457102	77	74	1	0	0	2	0.01298701	0.0	0.03246753	0.02380952
ochlodes_venatus	TRINITY_DN27423_c0_g1(+)	venatus.TRINITY_DN27423_c0_g1	NA	1176	0	0	1176	2153	2151	0	1	1	0	0.00046447	0.00092894	0.00046447	0.00054188	515	495	6	9	5	0	0.02135922	0.02718447	0.01941748	0.0210356
ochlodes_venatus	TRINITY_DN27424_c4_g1(+)	venatus.TRINITY_DN27424_c4_g1	NA	309	0	0	309	574	574	0	0	0	0	0.0	0.0	0.0	0.0	157	151	1	2	3	0	0.02547771	0.03184713	0.01910828	0.02229299
ochlodes_venatus	TRINITY_DN27424_c4_g4(+)	venatus.TRINITY_DN27424_c4_g4	OG0003948	407	0	0	407	757	756	1	0	0	0	0.001321	0.0	0.0006605	0.0006605	159	153	3	3	0	0	0.01886792	0.01886792	0.01886792	0.01886792
ochlodes_venatus	TRINITY_DN27428_c0_g1(+)	venatus.TRINITY_DN27428_c0_g1	NA	539	1	0	538	991	977	6	5	2	1	0.00807265	0.00706357	0.00756811	0.00756811	203	198	2	1	2	0	0.01970443	0.01477833	0.01231527	0.01395731
ochlodes_venatus	TRINITY_DN27429_c0_g1(+)	venatus.TRINITY_DN27429_c0_g1	NA	439	0	0	439	817	817	0	0	0	0	0.0	0.0	0.0	0.0	159	154	1	4	0	0	0.00628931	0.02515723	0.01572327	0.01572327
ochlodes_venatus	TRINITY_DN27429_c0_g2(+)	venatus.TRINITY_DN27429_c0_g2	NA	981	0	0	981	1895	1893	0	2	0	0	0.0	0.00105541	0.0005277	0.0005277	392	387	1	3	1	0	0.00510204	0.01020408	0.00637755	0.00680272
ochlodes_venatus	TRINITY_DN27430_c1_g1(-)	venatus.TRINITY_DN27430_c1_g1	NA	71	0	0	71	138	135	1	1	0	1	0.00724638	0.00724638	0.01449275	0.01207729	32	32	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN27430_c2_g1(+)	venatus.TRINITY_DN27430_c2_g1	NA	38	1	0	37	65	62	1	2	0	0	0.01538462	0.03076923	0.02307692	0.02307692	21	20	0	0	1	0	0.04761905	0.04761905	0.02380952	0.03174603
ochlodes_venatus	TRINITY_DN27431_c0_g1(+)	venatus.TRINITY_DN27431_c0_g1	NA	165	0	0	165	314	314	0	0	0	0	0.0	0.0	0.0	0.0	78	74	1	1	2	0	0.03846154	0.03846154	0.02564103	0.02991453
ochlodes_venatus	TRINITY_DN27432_c0_g1(+)	venatus.TRINITY_DN27432_c0_g1	OG0004935	645	0	0	645	1183	1176	0	5	0	2	0.0	0.00422654	0.00380389	0.00324035	239	233	0	4	0	2	0.0	0.0167364	0.0167364	0.013947
ochlodes_venatus	TRINITY_DN27433_c1_g1(+)	venatus.TRINITY_DN27433_c1_g1	NA	522	0	0	522	959	956	1	2	0	0	0.00104275	0.00208551	0.00156413	0.00156413	267	257	4	3	2	1	0.02247191	0.01872659	0.02059925	0.02059925
ochlodes_venatus	TRINITY_DN27434_c0_g2(+)	venatus.TRINITY_DN27434_c0_g2	OG0003450	262	0	0	262	495	495	0	0	0	0	0.0	0.0	0.0	0.0	124	123	0	1	0	0	0.0	0.00806452	0.00403226	0.00403226
ochlodes_venatus	TRINITY_DN27434_c0_g3(+)	venatus.TRINITY_DN27434_c0_g3	NA	226	0	0	226	430	430	0	0	0	0	0.0	0.0	0.0	0.0	105	103	0	0	0	2	0.0	0.0	0.01904762	0.01269841
ochlodes_venatus	TRINITY_DN27435_c0_g1(-)	venatus.TRINITY_DN27435_c0_g1	NA	53	0	0	53	100	98	1	0	0	1	0.01	0.0	0.015	0.01166667	17	17	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN27437_c6_g1(-)	venatus.TRINITY_DN27437_c6_g1	NA	63	1	0	62	98	92	0	6	0	0	0.0	0.06122449	0.03061224	0.03061224	24	22	0	1	0	1	0.0	0.04166667	0.0625	0.04861111
ochlodes_venatus	TRINITY_DN27437_c6_g4(+)	venatus.TRINITY_DN27437_c6_g4	NA	69	0	0	69	132	132	0	0	0	0	0.0	0.0	0.0	0.0	19	19	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN27438_c3_g1(+)	venatus.TRINITY_DN27438_c3_g1	NA	355	0	0	355	672	672	0	0	0	0	0.0	0.0	0.0	0.0	169	168	0	1	0	0	0.0	0.00591716	0.00295858	0.00295858
ochlodes_venatus	TRINITY_DN27439_c2_g1(+)	venatus.TRINITY_DN27439_c2_g1	NA	65	0	0	65	119	116	3	0	0	0	0.02521008	0.0	0.01260504	0.01260504	19	19	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN27440_c1_g1(+)	venatus.TRINITY_DN27440_c1_g1	NA	616	0	0	616	1173	1173	0	0	0	0	0.0	0.0	0.0	0.0	239	231	7	0	1	0	0.0334728	0.0041841	0.0167364	0.01743375
ochlodes_venatus	TRINITY_DN27441_c1_g2(+)	venatus.TRINITY_DN27441_c1_g2	NA	572	0	0	572	1086	1084	2	0	0	0	0.00184162	0.0	0.00092081	0.00092081	287	282	2	2	0	1	0.00696864	0.00696864	0.01045296	0.00929152
ochlodes_venatus	TRINITY_DN27442_c0_g2(+)	venatus.TRINITY_DN27442_c0_g2	NA	111	0	0	111	207	206	0	1	0	0	0.0	0.00483092	0.00241546	0.00241546	59	59	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN27443_c1_g3(-)	venatus.TRINITY_DN27443_c1_g3	NA	79	0	0	79	154	154	0	0	0	0	0.0	0.0	0.0	0.0	32	32	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN27443_c1_g4(+)	venatus.TRINITY_DN27443_c1_g4	NA	293	0	0	293	567	565	1	0	1	0	0.00352734	0.00176367	0.00176367	0.00205762	126	126	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN27444_c0_g1(+)	venatus.TRINITY_DN27444_c0_g1	NA	789	0	1	788	1459	1457	1	1	0	0	0.0006854	0.0006854	0.0006854	0.0006854	383	363	7	8	1	4	0.02088773	0.02349869	0.03133159	0.02828546
ochlodes_venatus	TRINITY_DN27444_c0_g3(-)	venatus.TRINITY_DN27444_c0_g3	NA	57	0	1	56	107	105	2	0	0	0	0.01869159	0.0	0.00934579	0.00934579	26	26	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN27445_c3_g1(+)	venatus.TRINITY_DN27445_c3_g1	NA	286	1	0	285	513	505	0	4	4	0	0.00779727	0.01559454	0.00779727	0.00909682	104	100	1	1	2	0	0.02884615	0.02884615	0.01923077	0.0224359
ochlodes_venatus	TRINITY_DN27446_c1_g1(+)	venatus.TRINITY_DN27446_c1_g1	NA	58	0	1	57	104	99	1	2	2	0	0.02884615	0.03846154	0.02403846	0.02724359	24	23	0	0	1	0	0.04166667	0.04166667	0.02083333	0.02777778
ochlodes_venatus	TRINITY_DN27446_c1_g2(+)	venatus.TRINITY_DN27446_c1_g2	NA	180	0	0	180	347	346	0	0	0	1	0.0	0.0	0.00288184	0.00192123	68	68	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN27447_c1_g2(+)	venatus.TRINITY_DN27447_c1_g2	OG0001630	274	0	0	274	528	528	0	0	0	0	0.0	0.0	0.0	0.0	116	112	0	3	1	0	0.00862069	0.03448276	0.01724138	0.01867816
ochlodes_venatus	TRINITY_DN27447_c1_g3(-)	venatus.TRINITY_DN27447_c1_g3	NA	60	0	0	60	105	102	2	1	0	0	0.01904762	0.00952381	0.01428571	0.01428571	25	24	1	0	0	0	0.04	0.0	0.02	0.02
ochlodes_venatus	TRINITY_DN27450_c0_g1(+)	venatus.TRINITY_DN27450_c0_g1	NA	335	0	0	335	618	616	2	0	0	0	0.00323625	0.0	0.00161812	0.00161812	139	134	5	0	0	0	0.03597122	0.0	0.01798561	0.01798561
ochlodes_venatus	TRINITY_DN27451_c4_g1(+)	venatus.TRINITY_DN27451_c4_g1	OG0003328	148	0	0	148	288	288	0	0	0	0	0.0	0.0	0.0	0.0	61	60	0	1	0	0	0.0	0.01639344	0.00819672	0.00819672
ochlodes_venatus	TRINITY_DN27451_c6_g1(+)	venatus.TRINITY_DN27451_c6_g1	NA	287	0	0	287	549	549	0	0	0	0	0.0	0.0	0.0	0.0	127	126	0	0	1	0	0.00787402	0.00787402	0.00393701	0.00524935
ochlodes_venatus	TRINITY_DN27451_c6_g2(+)	venatus.TRINITY_DN27451_c6_g2	NA	205	0	0	205	389	387	0	1	1	0	0.00257069	0.00514139	0.00257069	0.00299914	98	95	1	1	1	0	0.02040816	0.02040816	0.01530612	0.0170068
ochlodes_venatus	TRINITY_DN27452_c1_g1(+)	venatus.TRINITY_DN27452_c1_g1	NA	13	0	0	13	26	26	0	0	0	0	0.0	0.0	0.0	0.0	4	4	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN27452_c2_g1(+)	venatus.TRINITY_DN27452_c2_g1	NA	5	0	0	5	10	10	0	0	0	0	0.0	0.0	0.0	0.0	3	3	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN27453_c0_g1(+)	venatus.TRINITY_DN27453_c0_g1	NA	2112	0	0	2112	4006	3996	2	4	4	0	0.00149775	0.001997	0.00124813	0.00141455	962	947	6	7	1	1	0.00727651	0.00831601	0.00831601	0.00814276
ochlodes_venatus	TRINITY_DN27456_c1_g1(+)	venatus.TRINITY_DN27456_c1_g1	NA	73	0	0	73	141	139	0	2	0	0	0.0	0.0141844	0.0070922	0.0070922	43	43	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN27457_c2_g2(+)	venatus.TRINITY_DN27457_c2_g2	NA	911	0	1	910	1702	1699	2	1	0	0	0.00117509	0.00058754	0.00088132	0.00088132	352	339	5	4	4	0	0.02556818	0.02272727	0.01846591	0.02035985
ochlodes_venatus	TRINITY_DN27458_c2_g1(+)	venatus.TRINITY_DN27458_c2_g1	NA	889	0	0	889	1663	1660	1	0	0	2	0.00060132	0.0	0.00150331	0.00110243	363	355	1	4	1	2	0.00550964	0.0137741	0.0137741	0.01239669
ochlodes_venatus	TRINITY_DN27459_c0_g1(+)	venatus.TRINITY_DN27459_c0_g1	NA	251	0	0	251	478	477	1	0	0	0	0.00209205	0.0	0.00104603	0.00104603	98	93	0	3	2	0	0.02040816	0.05102041	0.0255102	0.02891156
ochlodes_venatus	TRINITY_DN27460_c0_g1(+)	venatus.TRINITY_DN27460_c0_g1	NA	95	0	0	95	169	169	0	0	0	0	0.0	0.0	0.0	0.0	43	41	2	0	0	0	0.04651163	0.0	0.02325581	0.02325581
ochlodes_venatus	TRINITY_DN27460_c1_g2(+)	venatus.TRINITY_DN27460_c1_g2	NA	559	0	1	558	1041	1038	1	2	0	0	0.00096061	0.00192123	0.00144092	0.00144092	253	241	5	4	2	1	0.02766798	0.02371542	0.0256917	0.0256917
ochlodes_venatus	TRINITY_DN27461_c0_g1(-)	venatus.TRINITY_DN27461_c0_g1	NA	33	0	0	33	63	63	0	0	0	0	0.0	0.0	0.0	0.0	15	15	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN27461_c0_g3(-)	venatus.TRINITY_DN27461_c0_g3	NA	73	0	1	72	130	123	2	2	2	1	0.03076923	0.03076923	0.03076923	0.03076923	21	20	0	0	1	0	0.04761905	0.04761905	0.02380952	0.03174603
ochlodes_venatus	TRINITY_DN27462_c0_g1(+)	venatus.TRINITY_DN27462_c0_g1	NA	124	0	0	124	235	235	0	0	0	0	0.0	0.0	0.0	0.0	59	59	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN27463_c1_g2(+)	venatus.TRINITY_DN27463_c1_g2	OG0004399	590	0	0	590	1112	1111	0	1	0	0	0.0	0.00089928	0.00044964	0.00044964	254	250	0	2	2	0	0.00787402	0.01574803	0.00787402	0.00918636
ochlodes_venatus	TRINITY_DN27464_c0_g3(+)	venatus.TRINITY_DN27464_c0_g3	NA	41	0	0	41	79	79	0	0	0	0	0.0	0.0	0.0	0.0	31	31	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN27465_c0_g1(+)	venatus.TRINITY_DN27465_c0_g1	NA	381	0	0	381	718	714	0	4	0	0	0.0	0.00557103	0.00278552	0.00278552	161	157	1	2	1	0	0.01242236	0.01863354	0.01242236	0.01345756
ochlodes_venatus	TRINITY_DN27466_c1_g1(+)	venatus.TRINITY_DN27466_c1_g1	NA	1374	0	1	1373	2579	2572	3	2	2	0	0.00193874	0.00155099	0.00135712	0.00148637	647	631	11	5	0	0	0.01700155	0.00772798	0.01236476	0.01236476
ochlodes_venatus	TRINITY_DN27466_c1_g2(+)	venatus.TRINITY_DN27466_c1_g2	OG0002470	239	0	0	239	435	432	1	1	1	0	0.0045977	0.0045977	0.00344828	0.00383142	80	79	0	0	1	0	0.0125	0.0125	0.00625	0.00833333
ochlodes_venatus	TRINITY_DN27467_c0_g1(+)	venatus.TRINITY_DN27467_c0_g1	NA	859	1	1	857	1589	1582	2	4	1	0	0.00188798	0.00314663	0.00220264	0.00230753	338	329	1	6	2	0	0.00887574	0.02366864	0.01331361	0.0142998
ochlodes_venatus	TRINITY_DN27468_c0_g1(+)	venatus.TRINITY_DN27468_c0_g1	NA	618	1	1	616	1134	1129	2	3	0	0	0.00176367	0.0026455	0.00220459	0.00220459	259	249	3	5	1	1	0.01544402	0.02316602	0.02123552	0.02059202
ochlodes_venatus	TRINITY_DN27469_c0_g1(+)	venatus.TRINITY_DN27469_c0_g1	NA	145	0	0	145	286	286	0	0	0	0	0.0	0.0	0.0	0.0	46	46	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN27469_c3_g2(+)	venatus.TRINITY_DN27469_c3_g2	OG0003227	515	0	0	515	973	971	1	1	0	0	0.00102775	0.00102775	0.00102775	0.00102775	185	177	3	3	2	0	0.02702703	0.02702703	0.02162162	0.02342342
ochlodes_venatus	TRINITY_DN27469_c4_g1(+)	venatus.TRINITY_DN27469_c4_g1	NA	317	0	0	317	591	585	2	3	1	0	0.00507614	0.00676819	0.00507614	0.00535815	114	112	1	1	0	0	0.00877193	0.00877193	0.00877193	0.00877193
ochlodes_venatus	TRINITY_DN27470_c1_g1(+)	venatus.TRINITY_DN27470_c1_g1	NA	127	2	2	123	202	191	0	0	11	0	0.05445545	0.05445545	0.02722772	0.03630363	45	36	2	0	7	0	0.2	0.15555556	0.1	0.12592593
ochlodes_venatus	TRINITY_DN27471_c0_g1(+)	venatus.TRINITY_DN27471_c0_g1	NA	222	0	0	222	416	415	0	1	0	0	0.0	0.00240385	0.00120192	0.00120192	111	109	1	0	0	1	0.00900901	0.0	0.01351351	0.01051051
ochlodes_venatus	TRINITY_DN27472_c2_g1(+)	venatus.TRINITY_DN27472_c2_g1	NA	93	0	0	93	183	183	0	0	0	0	0.0	0.0	0.0	0.0	48	48	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN27472_c2_g2(+)	venatus.TRINITY_DN27472_c2_g2	OG0003553	764	0	1	763	1442	1441	0	0	0	1	0.0	0.0	0.00069348	0.00046232	358	346	5	2	3	2	0.02234637	0.01396648	0.01955307	0.01908752
ochlodes_venatus	TRINITY_DN27473_c0_g1(+)	venatus.TRINITY_DN27473_c0_g1	NA	70	0	0	70	135	135	0	0	0	0	0.0	0.0	0.0	0.0	39	39	0	0	0	0	0.0	0.0	0.0	0.0
